age,job,education,default,balance,housing,loan,duration,campaign,pdays,previous,y
32.0,technician,secondary,no,782.0,yes,no,116.0,4.0,999.0,0.0,0
32.0,blue-collar,secondary,no,478.0,yes,no,200.0,1.0,999.0,0.0,0
54.0,services,unknown,no,7864.0,yes,no,145.0,4.0,999.0,0.0,0
44.0,blue-collar,secondary,no,1910.0,yes,no,41.0,1.0,999.0,0.0,0
36.0,technician,tertiary,no,1174.0,yes,no,192.0,2.0,999.0,0.0,0
56.0,admin.,secondary,no,1270.0,yes,no,80.0,2.0,165.0,2.0,0
30.0,management,tertiary,no,18.0,no,no,121.0,11.0,999.0,0.0,0
36.0,blue-collar,secondary,no,141.0,yes,no,106.0,3.0,999.0,0.0,0
43.0,management,tertiary,no,2886.0,no,no,230.0,1.0,999.0,0.0,0
40.0,technician,secondary,no,2715.0,yes,no,125.0,2.0,999.0,0.0,0
32.0,technician,tertiary,no,1100.0,yes,yes,67.0,1.0,999.0,0.0,0
34.0,blue-collar,secondary,no,516.0,yes,yes,26.0,1.0,999.0,0.0,0
37.0,services,secondary,no,1.0,no,no,395.0,2.0,999.0,0.0,0
28.0,admin.,secondary,no,775.0,no,no,603.0,2.0,999.0,0.0,0
35.0,,primary,no,634.0,no,no,185.0,2.0,999.0,0.0,0
53.0,blue-collar,secondary,no,5715.0,no,no,287.0,2.0,999.0,0.0,0
60.0,admin.,unknown,no,1088.0,yes,no,149.0,1.0,999.0,0.0,0
40.0,entrepreneur,secondary,no,1532.0,yes,yes,173.0,7.0,999.0,0.0,0
57.0,retired,primary,no,75.0,no,no,118.0,2.0,999.0,0.0,0
29.0,technician,secondary,no,103.0,no,no,314.0,1.0,999.0,0.0,0
44.0,blue-collar,primary,no,134.0,yes,no,378.0,1.0,999.0,0.0,0
41.0,admin.,secondary,no,748.0,no,no,94.0,7.0,130.0,3.0,0
47.0,technician,secondary,no,1990.0,yes,yes,108.0,4.0,999.0,0.0,0
43.0,technician,tertiary,no,192.0,no,no,203.0,2.0,999.0,0.0,0
37.0,technician,secondary,no,267.0,no,no,121.0,1.0,999.0,0.0,0
34.0,technician,tertiary,no,586.0,yes,no,489.0,2.0,999.0,0.0,0
30.0,blue-collar,secondary,no,648.0,yes,yes,287.0,1.0,999.0,0.0,0
57.0,entrepreneur,secondary,yes,,yes,no,652.0,1.0,370.0,4.0,0
26.0,admin.,secondary,no,96.0,yes,no,612.0,2.0,348.0,3.0,0
34.0,management,tertiary,no,1116.0,yes,no,53.0,5.0,999.0,0.0,0
46.0,technician,secondary,no,-90.0,no,yes,270.0,1.0,999.0,0.0,1
38.0,entrepreneur,tertiary,no,170.0,yes,no,442.0,1.0,999.0,0.0,1
37.0,technician,secondary,no,3665.0,no,no,664.0,3.0,999.0,0.0,1
28.0,management,tertiary,no,2380.0,no,no,394.0,2.0,999.0,0.0,0
57.0,blue-collar,primary,no,179.0,no,no,230.0,3.0,999.0,0.0,0
39.0,management,tertiary,no,763.0,yes,no,877.0,7.0,300.0,2.0,1
49.0,services,secondary,no,320.0,no,no,1971.0,4.0,999.0,0.0,1
38.0,technician,secondary,no,1960.0,yes,no,161.0,2.0,999.0,0.0,0
27.0,blue-collar,secondary,no,818.0,yes,no,188.0,5.0,999.0,0.0,0
30.0,admin.,secondary,no,2678.0,yes,no,23.0,5.0,999.0,0.0,0
38.0,admin.,tertiary,no,1980.0,no,no,176.0,2.0,999.0,0.0,0
36.0,management,tertiary,no,1582.0,no,no,26.0,2.0,197.0,1.0,0
38.0,retired,unknown,no,62.0,no,no,212.0,1.0,999.0,0.0,0
59.0,housemaid,primary,no,235.0,no,no,119.0,2.0,999.0,0.0,0
37.0,management,tertiary,no,489.0,yes,no,205.0,5.0,999.0,0.0,0
29.0,self-employed,tertiary,no,3931.0,yes,no,73.0,4.0,999.0,0.0,0
43.0,blue-collar,secondary,no,699.0,yes,yes,1258.0,2.0,122.0,2.0,1
33.0,technician,secondary,no,58.0,yes,no,57.0,2.0,999.0,0.0,0
54.0,housemaid,secondary,no,1327.0,no,no,115.0,2.0,999.0,0.0,0
55.0,services,secondary,no,557.0,no,no,58.0,1.0,999.0,0.0,0
32.0,technician,tertiary,no,741.0,yes,no,238.0,1.0,999.0,0.0,0
48.0,management,primary,no,3230.0,yes,no,207.0,3.0,999.0,0.0,0
33.0,management,tertiary,no,1439.0,yes,no,178.0,2.0,999.0,0.0,0
46.0,admin.,secondary,no,120.0,yes,no,20.0,11.0,999.0,0.0,0
44.0,management,tertiary,no,1058.0,no,no,188.0,3.0,999.0,0.0,1
47.0,blue-collar,primary,no,881.0,yes,no,143.0,1.0,370.0,2.0,0
38.0,technician,secondary,no,6728.0,no,no,232.0,1.0,96.0,4.0,1
80.0,retired,secondary,no,462.0,no,no,127.0,2.0,999.0,0.0,0
40.0,self-employed,secondary,no,167.0,yes,yes,380.0,4.0,295.0,1.0,0
43.0,entrepreneur,tertiary,no,1574.0,yes,no,167.0,3.0,999.0,0.0,0
32.0,technician,tertiary,no,1625.0,no,no,796.0,1.0,109.0,1.0,1
39.0,management,tertiary,no,562.0,no,no,303.0,2.0,999.0,0.0,0
33.0,technician,secondary,no,9305.0,yes,no,407.0,2.0,999.0,0.0,0
31.0,technician,secondary,no,35.0,no,yes,229.0,1.0,999.0,0.0,0
36.0,management,tertiary,no,0.0,no,no,108.0,2.0,999.0,0.0,0
35.0,management,tertiary,no,2486.0,yes,no,265.0,1.0,999.0,0.0,0
25.0,services,secondary,no,368.0,no,no,168.0,1.0,999.0,0.0,0
33.0,management,secondary,no,1558.0,yes,no,97.0,1.0,999.0,0.0,0
23.0,blue-collar,primary,no,8627.0,yes,no,169.0,1.0,346.0,1.0,0
31.0,management,tertiary,no,2590.0,no,no,103.0,2.0,484.0,2.0,0
36.0,management,tertiary,no,0.0,yes,yes,599.0,3.0,999.0,0.0,0
44.0,technician,tertiary,no,900.0,yes,no,322.0,2.0,999.0,0.0,0
31.0,management,tertiary,no,385.0,yes,no,304.0,1.0,,0.0,0
55.0,blue-collar,primary,no,1649.0,yes,no,52.0,3.0,999.0,0.0,0
51.0,housemaid,secondary,no,9228.0,no,no,655.0,4.0,999.0,0.0,1
36.0,admin.,secondary,no,0.0,yes,yes,101.0,2.0,999.0,0.0,0
27.0,unemployed,tertiary,no,1.0,no,no,65.0,2.0,999.0,0.0,0
40.0,services,secondary,no,771.0,yes,no,173.0,4.0,999.0,0.0,0
49.0,services,secondary,no,280.0,yes,no,162.0,3.0,999.0,0.0,0
59.0,retired,primary,no,46.0,no,no,78.0,2.0,999.0,0.0,0
32.0,management,tertiary,no,2431.0,yes,no,646.0,5.0,999.0,0.0,1
42.0,retired,tertiary,no,308.0,no,no,114.0,2.0,999.0,0.0,0
35.0,management,tertiary,no,160.0,yes,no,141.0,6.0,999.0,0.0,0
29.0,blue-collar,secondary,no,555.0,yes,no,133.0,4.0,999.0,0.0,0
29.0,technician,secondary,no,778.0,yes,no,1994.0,2.0,999.0,0.0,0
37.0,blue-collar,secondary,no,48.0,no,no,140.0,2.0,999.0,0.0,0
49.0,admin.,primary,no,169.0,yes,no,82.0,3.0,999.0,0.0,0
51.0,services,secondary,no,12.0,yes,no,150.0,1.0,999.0,0.0,0
61.0,housemaid,primary,no,848.0,no,no,605.0,1.0,187.0,1.0,0
43.0,management,secondary,no,481.0,yes,no,164.0,1.0,110.0,2.0,0
42.0,services,tertiary,no,12223.0,yes,no,36.0,1.0,999.0,0.0,0
24.0,blue-collar,secondary,no,-254.0,yes,yes,290.0,2.0,999.0,0.0,0
46.0,self-employed,tertiary,no,1148.0,no,no,104.0,2.0,999.0,0.0,0
23.0,admin.,secondary,no,5.0,no,no,413.0,1.0,999.0,0.0,0
26.0,services,secondary,no,50.0,yes,no,153.0,1.0,999.0,0.0,0
43.0,blue-collar,primary,no,92.0,yes,no,237.0,2.0,999.0,0.0,0
35.0,technician,tertiary,no,470.0,yes,no,743.0,13.0,999.0,0.0,1
38.0,technician,secondary,no,0.0,no,no,82.0,4.0,999.0,0.0,0
56.0,unemployed,primary,no,109.0,no,no,924.0,4.0,999.0,0.0,0
31.0,services,secondary,no,440.0,yes,no,117.0,3.0,999.0,0.0,0
32.0,management,tertiary,no,0.0,no,no,550.0,4.0,999.0,0.0,1
28.0,services,secondary,no,2685.0,no,yes,5.0,1.0,999.0,0.0,0
26.0,admin.,secondary,yes,-3.0,yes,no,181.0,5.0,999.0,0.0,0
49.0,management,tertiary,no,7007.0,no,no,325.0,2.0,999.0,0.0,0
33.0,admin.,secondary,no,220.0,yes,no,345.0,1.0,999.0,0.0,0
80.0,retired,primary,no,1548.0,no,no,331.0,2.0,999.0,0.0,0
40.0,blue-collar,secondary,no,326.0,yes,yes,112.0,1.0,999.0,0.0,0
42.0,technician,secondary,no,0.0,yes,no,115.0,6.0,999.0,0.0,0
46.0,blue-collar,secondary,no,123.0,no,no,381.0,3.0,999.0,0.0,0
32.0,management,tertiary,no,697.0,no,no,119.0,1.0,99.0,3.0,0
37.0,services,tertiary,no,223.0,yes,no,25.0,1.0,999.0,0.0,0
32.0,student,secondary,no,1694.0,yes,no,929.0,1.0,999.0,0.0,0
53.0,management,tertiary,no,4446.0,yes,no,429.0,1.0,999.0,0.0,0
39.0,management,tertiary,no,894.0,yes,no,491.0,1.0,326.0,1.0,0
31.0,technician,secondary,no,202.0,yes,no,146.0,1.0,999.0,0.0,0
34.0,management,tertiary,no,0.0,no,no,191.0,2.0,999.0,0.0,0
44.0,technician,tertiary,no,1707.0,no,no,406.0,3.0,999.0,0.0,0
35.0,technician,secondary,no,13658.0,yes,no,220.0,2.0,999.0,0.0,0
39.0,admin.,secondary,no,406.0,no,no,253.0,5.0,999.0,0.0,0
55.0,services,secondary,no,96.0,no,no,340.0,2.0,999.0,0.0,0
34.0,housemaid,secondary,no,0.0,yes,no,154.0,1.0,999.0,0.0,1
39.0,technician,tertiary,no,-276.0,no,yes,121.0,4.0,999.0,0.0,0
58.0,retired,secondary,no,413.0,no,no,104.0,5.0,999.0,0.0,0
37.0,blue-collar,primary,no,655.0,yes,no,127.0,2.0,258.0,4.0,0
56.0,retired,primary,no,694.0,no,no,144.0,1.0,102.0,1.0,1
32.0,admin.,secondary,no,10218.0,yes,no,149.0,2.0,999.0,0.0,0
41.0,technician,tertiary,no,1646.0,yes,no,261.0,1.0,184.0,6.0,1
29.0,admin.,tertiary,no,14.0,no,no,87.0,1.0,120.0,1.0,0
44.0,management,tertiary,no,7635.0,no,no,719.0,5.0,999.0,0.0,0
24.0,blue-collar,secondary,no,9.0,yes,no,292.0,7.0,999.0,0.0,0
43.0,management,secondary,no,1029.0,yes,no,145.0,1.0,999.0,0.0,0
26.0,admin.,tertiary,no,2855.0,no,no,52.0,3.0,999.0,0.0,0
39.0,admin.,secondary,no,260.0,yes,no,146.0,1.0,281.0,1.0,0
49.0,blue-collar,secondary,no,2039.0,yes,no,451.0,1.0,169.0,2.0,1
52.0,blue-collar,primary,no,-97.0,yes,yes,167.0,4.0,999.0,0.0,0
33.0,blue-collar,tertiary,no,1465.0,no,no,98.0,4.0,999.0,0.0,0
30.0,blue-collar,secondary,no,125.0,yes,no,238.0,2.0,999.0,0.0,0
32.0,technician,tertiary,no,930.0,no,no,85.0,7.0,999.0,0.0,0
27.0,management,tertiary,no,0.0,yes,no,323.0,4.0,999.0,0.0,0
58.0,blue-collar,primary,no,73.0,no,no,116.0,1.0,999.0,0.0,0
46.0,retired,primary,no,-35.0,yes,no,304.0,3.0,999.0,0.0,0
28.0,management,tertiary,no,1351.0,no,no,267.0,1.0,999.0,0.0,0
39.0,services,primary,no,1601.0,yes,no,201.0,2.0,999.0,0.0,0
41.0,services,unknown,no,88.0,yes,no,105.0,1.0,336.0,2.0,0
38.0,services,secondary,no,435.0,yes,no,193.0,2.0,999.0,0.0,0
50.0,unemployed,secondary,no,717.0,yes,no,113.0,1.0,999.0,0.0,0
56.0,services,secondary,no,705.0,yes,no,151.0,2.0,999.0,0.0,0
34.0,technician,secondary,no,1553.0,no,no,200.0,2.0,999.0,0.0,0
33.0,blue-collar,secondary,no,-131.0,yes,no,145.0,1.0,999.0,0.0,0
61.0,technician,secondary,no,1191.0,no,no,214.0,4.0,999.0,0.0,1
36.0,admin.,secondary,no,47.0,no,yes,36.0,6.0,999.0,0.0,0
34.0,technician,tertiary,no,544.0,yes,yes,58.0,2.0,999.0,0.0,0
36.0,blue-collar,secondary,no,688.0,yes,no,174.0,2.0,999.0,0.0,0
45.0,management,tertiary,no,242.0,no,no,587.0,1.0,999.0,0.0,1
27.0,student,tertiary,no,118.0,no,no,112.0,1.0,999.0,0.0,0
45.0,admin.,secondary,no,-388.0,yes,no,175.0,2.0,999.0,0.0,0
40.0,self-employed,tertiary,no,1603.0,no,no,279.0,1.0,999.0,0.0,0
36.0,management,secondary,no,1511.0,yes,no,270.0,1.0,999.0,0.0,1
46.0,blue-collar,primary,no,147.0,yes,no,116.0,2.0,169.0,3.0,0
37.0,entrepreneur,tertiary,no,836.0,yes,no,129.0,2.0,999.0,0.0,0
36.0,technician,secondary,no,55.0,yes,no,38.0,2.0,369.0,4.0,0
37.0,admin.,secondary,no,1123.0,no,yes,138.0,1.0,999.0,0.0,0
22.0,student,tertiary,no,691.0,no,no,338.0,1.0,999.0,0.0,1
51.0,services,secondary,no,0.0,no,yes,565.0,3.0,999.0,0.0,0
49.0,technician,secondary,no,12531.0,no,no,77.0,8.0,999.0,0.0,0
35.0,management,tertiary,no,552.0,yes,yes,314.0,2.0,124.0,1.0,0
50.0,housemaid,primary,no,0.0,no,no,179.0,2.0,999.0,0.0,0
31.0,services,tertiary,no,309.0,yes,yes,294.0,1.0,999.0,0.0,0
47.0,services,secondary,no,33.0,yes,no,298.0,1.0,999.0,0.0,0
59.0,blue-collar,secondary,no,,yes,no,427.0,2.0,999.0,0.0,0
32.0,blue-collar,secondary,no,1787.0,yes,no,87.0,4.0,357.0,4.0,0
71.0,retired,tertiary,no,14220.0,yes,no,397.0,1.0,999.0,0.0,1
31.0,management,tertiary,no,12569.0,no,no,344.0,1.0,295.0,1.0,1
41.0,blue-collar,primary,no,4.0,no,no,74.0,5.0,999.0,0.0,0
35.0,blue-collar,primary,no,3587.0,yes,no,148.0,4.0,999.0,0.0,0
36.0,management,tertiary,no,254.0,no,no,161.0,3.0,999.0,0.0,0
46.0,blue-collar,primary,no,1712.0,no,no,110.0,1.0,999.0,0.0,0
46.0,blue-collar,secondary,no,4855.0,yes,no,1529.0,1.0,397.0,1.0,0
47.0,technician,tertiary,no,2408.0,no,no,236.0,1.0,104.0,1.0,0
35.0,management,tertiary,no,252.0,yes,no,89.0,2.0,999.0,0.0,0
37.0,blue-collar,secondary,no,346.0,yes,no,390.0,1.0,316.0,1.0,0
56.0,admin.,secondary,no,45.0,no,no,1467.0,1.0,999.0,0.0,1
46.0,admin.,secondary,no,556.0,yes,yes,646.0,3.0,999.0,0.0,1
44.0,management,tertiary,no,-710.0,yes,no,183.0,1.0,999.0,0.0,0
48.0,technician,tertiary,no,-551.0,yes,no,168.0,2.0,999.0,0.0,0
28.0,blue-collar,secondary,no,56.0,yes,no,66.0,1.0,999.0,0.0,0
38.0,entrepreneur,tertiary,no,1514.0,no,yes,160.0,3.0,120.0,3.0,0
34.0,management,tertiary,no,178.0,yes,no,14.0,2.0,999.0,0.0,0
56.0,technician,secondary,no,359.0,yes,no,220.0,4.0,999.0,0.0,0
55.0,retired,secondary,no,,no,yes,1007.0,1.0,999.0,0.0,1
44.0,blue-collar,secondary,no,221.0,no,no,149.0,13.0,999.0,0.0,0
38.0,technician,tertiary,no,1161.0,yes,no,665.0,1.0,999.0,0.0,0
53.0,retired,secondary,no,1278.0,yes,no,174.0,3.0,999.0,0.0,0
41.0,admin.,tertiary,no,982.0,no,no,105.0,1.0,999.0,0.0,0
34.0,technician,secondary,no,16.0,no,no,990.0,1.0,999.0,0.0,1
34.0,management,tertiary,no,1.0,no,no,582.0,1.0,999.0,0.0,0
35.0,services,secondary,no,128.0,yes,no,136.0,1.0,999.0,0.0,0
38.0,entrepreneur,secondary,no,2543.0,no,no,223.0,1.0,414.0,4.0,1
42.0,entrepreneur,tertiary,no,42045.0,no,no,205.0,2.0,999.0,0.0,0
56.0,blue-collar,primary,no,828.0,yes,no,214.0,1.0,349.0,1.0,0
37.0,management,tertiary,no,0.0,yes,no,217.0,6.0,999.0,0.0,0
47.0,housemaid,secondary,no,3940.0,yes,no,171.0,2.0,96.0,5.0,0
29.0,blue-collar,secondary,no,125.0,yes,no,50.0,1.0,999.0,0.0,0
41.0,management,tertiary,no,140.0,yes,no,65.0,3.0,999.0,0.0,0
43.0,technician,secondary,no,593.0,yes,no,55.0,1.0,999.0,0.0,0
38.0,self-employed,secondary,no,746.0,no,no,256.0,3.0,999.0,0.0,0
31.0,technician,secondary,no,589.0,yes,yes,151.0,1.0,999.0,0.0,0
32.0,management,tertiary,no,2343.0,no,no,226.0,1.0,999.0,0.0,0
40.0,management,tertiary,no,294.0,yes,no,97.0,5.0,999.0,0.0,0
45.0,admin.,secondary,no,644.0,no,yes,92.0,1.0,999.0,0.0,0
43.0,management,secondary,no,-26.0,yes,no,343.0,1.0,999.0,0.0,0
27.0,services,secondary,no,3354.0,yes,no,493.0,5.0,999.0,0.0,0
33.0,management,tertiary,no,23.0,no,no,216.0,3.0,999.0,0.0,0
37.0,admin.,secondary,no,7.0,yes,no,224.0,7.0,105.0,1.0,0
60.0,admin.,secondary,no,3735.0,no,no,190.0,1.0,188.0,9.0,1
51.0,self-employed,unknown,no,2094.0,no,no,458.0,6.0,999.0,0.0,1
44.0,blue-collar,secondary,no,508.0,yes,no,222.0,1.0,154.0,1.0,0
48.0,management,unknown,no,0.0,yes,no,612.0,1.0,344.0,1.0,0
57.0,blue-collar,primary,no,93.0,yes,no,137.0,1.0,999.0,0.0,0
29.0,technician,tertiary,no,0.0,yes,no,104.0,2.0,999.0,0.0,0
50.0,services,secondary,no,26394.0,no,no,206.0,4.0,999.0,0.0,0
36.0,services,secondary,no,-11.0,yes,no,172.0,28.0,999.0,0.0,0
49.0,technician,tertiary,no,523.0,yes,no,152.0,2.0,999.0,0.0,1
49.0,technician,secondary,yes,-74.0,yes,no,114.0,1.0,999.0,0.0,0
35.0,management,tertiary,no,0.0,no,no,89.0,1.0,999.0,0.0,0
39.0,technician,secondary,no,122.0,yes,no,158.0,1.0,999.0,0.0,0
34.0,blue-collar,primary,no,351.0,no,yes,326.0,11.0,999.0,0.0,0
57.0,self-employed,secondary,no,35.0,no,yes,215.0,3.0,999.0,0.0,0
37.0,technician,secondary,no,2610.0,yes,no,53.0,1.0,999.0,0.0,0
25.0,services,secondary,no,64.0,no,no,71.0,11.0,999.0,0.0,0
43.0,blue-collar,primary,no,60.0,no,no,487.0,2.0,367.0,2.0,0
37.0,blue-collar,secondary,no,342.0,yes,no,340.0,2.0,175.0,1.0,0
36.0,blue-collar,tertiary,no,1830.0,no,no,183.0,1.0,91.0,11.0,0
49.0,management,tertiary,no,1904.0,no,yes,131.0,2.0,999.0,0.0,0
38.0,management,tertiary,no,,yes,no,208.0,1.0,247.0,2.0,0
39.0,management,tertiary,no,26.0,no,no,311.0,5.0,999.0,0.0,0
40.0,management,tertiary,no,0.0,no,no,147.0,1.0,96.0,8.0,1
34.0,admin.,secondary,no,79.0,yes,no,83.0,1.0,999.0,0.0,0
39.0,blue-collar,primary,no,2303.0,yes,no,775.0,3.0,999.0,0.0,1
53.0,blue-collar,secondary,no,65.0,no,no,25.0,18.0,999.0,0.0,0
44.0,management,tertiary,no,332.0,yes,no,497.0,5.0,999.0,0.0,0
32.0,technician,secondary,no,-399.0,yes,no,180.0,1.0,999.0,0.0,0
50.0,technician,secondary,no,-54.0,yes,yes,698.0,2.0,292.0,1.0,1
29.0,services,primary,no,-102.0,no,no,134.0,1.0,999.0,0.0,0
55.0,unemployed,tertiary,no,4809.0,yes,no,223.0,2.0,186.0,3.0,0
73.0,retired,primary,no,279.0,no,no,399.0,3.0,999.0,0.0,1
52.0,technician,secondary,no,11.0,yes,no,420.0,1.0,,0.0,0
49.0,services,secondary,no,2201.0,yes,no,233.0,3.0,999.0,0.0,0
63.0,retired,primary,no,8044.0,no,no,702.0,1.0,999.0,0.0,0
34.0,admin.,secondary,no,2374.0,yes,no,161.0,1.0,209.0,2.0,1
32.0,admin.,secondary,no,92.0,yes,no,110.0,1.0,315.0,2.0,0
49.0,housemaid,tertiary,no,443.0,no,no,27.0,6.0,999.0,0.0,0
40.0,blue-collar,primary,no,1397.0,yes,no,58.0,2.0,,1.0,0
53.0,entrepreneur,unknown,no,7.0,no,no,68.0,1.0,999.0,0.0,0
53.0,technician,tertiary,no,3177.0,no,no,92.0,2.0,999.0,0.0,0
43.0,blue-collar,primary,no,232.0,no,yes,45.0,1.0,999.0,0.0,0
35.0,management,secondary,no,81.0,yes,no,79.0,1.0,999.0,0.0,0
35.0,services,secondary,no,414.0,yes,no,11.0,5.0,319.0,2.0,0
25.0,student,tertiary,no,1433.0,yes,no,520.0,1.0,999.0,0.0,0
31.0,technician,unknown,no,187.0,no,no,86.0,1.0,999.0,0.0,0
48.0,management,tertiary,no,0.0,no,no,16.0,16.0,999.0,0.0,0
40.0,housemaid,secondary,no,4610.0,no,no,154.0,2.0,999.0,0.0,0
46.0,blue-collar,primary,no,1429.0,yes,no,91.0,1.0,999.0,0.0,0
30.0,services,secondary,no,334.0,no,no,389.0,2.0,999.0,0.0,0
47.0,services,secondary,no,2.0,no,yes,71.0,15.0,999.0,0.0,0
23.0,services,secondary,no,500.0,yes,no,111.0,3.0,999.0,0.0,0
29.0,technician,tertiary,no,43.0,yes,no,68.0,2.0,999.0,0.0,0
38.0,technician,secondary,no,4030.0,yes,no,75.0,2.0,177.0,5.0,0
56.0,housemaid,primary,no,306.0,no,yes,212.0,1.0,999.0,0.0,0
52.0,admin.,secondary,no,0.0,no,no,91.0,2.0,275.0,1.0,0
55.0,retired,secondary,no,168.0,no,no,79.0,2.0,999.0,0.0,0
43.0,entrepreneur,tertiary,no,210.0,no,no,646.0,2.0,999.0,0.0,0
34.0,blue-collar,secondary,no,518.0,yes,no,206.0,1.0,999.0,0.0,0
43.0,management,tertiary,no,1696.0,yes,no,257.0,1.0,474.0,3.0,1
55.0,services,secondary,no,-31.0,no,yes,81.0,2.0,999.0,0.0,0
34.0,blue-collar,secondary,no,,yes,no,470.0,1.0,150.0,5.0,0
34.0,management,tertiary,no,318.0,yes,no,133.0,2.0,999.0,0.0,0
43.0,self-employed,tertiary,no,64.0,no,no,230.0,2.0,999.0,0.0,0
39.0,blue-collar,primary,no,800.0,yes,no,76.0,6.0,999.0,0.0,0
39.0,technician,unknown,no,75.0,no,no,26.0,1.0,999.0,0.0,0
34.0,technician,secondary,no,347.0,yes,no,154.0,2.0,197.0,6.0,0
55.0,management,tertiary,no,2366.0,yes,yes,94.0,4.0,999.0,0.0,0
67.0,retired,tertiary,no,701.0,no,no,254.0,2.0,999.0,0.0,1
34.0,entrepreneur,tertiary,no,475.0,yes,yes,1156.0,1.0,999.0,0.0,0
47.0,blue-collar,secondary,no,3285.0,no,no,248.0,5.0,999.0,0.0,0
33.0,blue-collar,primary,no,925.0,no,no,884.0,3.0,999.0,0.0,0
45.0,entrepreneur,secondary,no,128.0,no,yes,275.0,2.0,999.0,0.0,0
36.0,blue-collar,secondary,no,1587.0,yes,no,200.0,2.0,999.0,0.0,0
59.0,technician,secondary,no,879.0,yes,no,228.0,1.0,999.0,0.0,0
33.0,services,secondary,no,478.0,no,no,475.0,2.0,999.0,0.0,1
52.0,technician,secondary,no,280.0,no,no,393.0,5.0,999.0,0.0,0
53.0,blue-collar,primary,no,1868.0,no,no,156.0,4.0,999.0,0.0,0
41.0,unemployed,primary,no,819.0,no,no,244.0,3.0,999.0,0.0,0
45.0,blue-collar,secondary,no,4646.0,yes,no,118.0,1.0,999.0,0.0,0
60.0,self-employed,secondary,no,27.0,no,no,40.0,2.0,999.0,0.0,0
32.0,blue-collar,secondary,no,736.0,yes,no,700.0,3.0,999.0,0.0,0
28.0,management,tertiary,no,224.0,yes,no,97.0,3.0,999.0,0.0,0
31.0,technician,secondary,no,,no,no,252.0,1.0,184.0,3.0,1
53.0,blue-collar,secondary,no,427.0,no,yes,360.0,4.0,999.0,0.0,0
58.0,management,tertiary,no,2764.0,no,no,235.0,1.0,999.0,0.0,0
38.0,blue-collar,secondary,no,376.0,yes,no,1521.0,1.0,999.0,0.0,0
46.0,management,tertiary,no,523.0,yes,no,105.0,4.0,,2.0,0
53.0,entrepreneur,tertiary,no,71.0,no,yes,86.0,1.0,999.0,0.0,0
56.0,retired,secondary,no,3948.0,no,no,484.0,1.0,135.0,3.0,0
52.0,services,secondary,no,1810.0,no,no,117.0,1.0,999.0,0.0,0
38.0,technician,secondary,no,994.0,no,no,119.0,1.0,999.0,0.0,0
37.0,services,primary,no,52.0,yes,no,359.0,1.0,999.0,0.0,0
37.0,blue-collar,primary,no,11.0,no,no,109.0,8.0,999.0,0.0,0
37.0,technician,secondary,yes,0.0,no,no,236.0,1.0,999.0,0.0,0
66.0,retired,primary,no,747.0,no,no,203.0,3.0,93.0,1.0,0
44.0,blue-collar,primary,no,2657.0,yes,no,202.0,2.0,999.0,0.0,0
61.0,retired,secondary,no,313.0,no,yes,42.0,1.0,999.0,0.0,0
34.0,admin.,secondary,no,61.0,no,yes,21.0,1.0,999.0,0.0,0
33.0,admin.,secondary,no,2557.0,yes,no,186.0,1.0,999.0,0.0,0
30.0,services,secondary,no,0.0,yes,no,172.0,1.0,999.0,0.0,0
27.0,services,secondary,no,10.0,yes,no,527.0,1.0,999.0,0.0,0
37.0,services,secondary,no,658.0,yes,no,175.0,1.0,999.0,0.0,0
38.0,blue-collar,primary,no,1679.0,yes,no,21.0,18.0,999.0,0.0,0
35.0,management,tertiary,no,0.0,no,yes,370.0,4.0,999.0,0.0,0
50.0,technician,secondary,no,841.0,yes,no,54.0,2.0,999.0,0.0,0
39.0,management,secondary,no,0.0,yes,no,63.0,3.0,999.0,0.0,0
35.0,management,secondary,no,1160.0,yes,no,116.0,3.0,999.0,0.0,0
36.0,admin.,secondary,no,-37.0,yes,no,151.0,1.0,999.0,0.0,0
28.0,services,secondary,no,94.0,yes,no,300.0,1.0,999.0,0.0,0
39.0,self-employed,tertiary,no,585.0,yes,no,48.0,1.0,181.0,3.0,0
39.0,self-employed,secondary,no,235.0,no,no,217.0,1.0,999.0,0.0,0
30.0,blue-collar,secondary,no,2145.0,yes,no,727.0,2.0,999.0,0.0,1
32.0,services,secondary,no,1464.0,yes,no,193.0,1.0,999.0,0.0,0
28.0,technician,secondary,no,232.0,yes,yes,72.0,1.0,261.0,1.0,0
47.0,technician,primary,no,187.0,yes,no,165.0,1.0,999.0,0.0,0
53.0,management,tertiary,no,12.0,no,no,345.0,10.0,,0.0,0
57.0,blue-collar,primary,no,,yes,no,206.0,2.0,999.0,0.0,0
47.0,services,secondary,no,405.0,no,yes,994.0,2.0,999.0,0.0,1
56.0,management,tertiary,no,334.0,yes,no,127.0,2.0,999.0,0.0,0
38.0,admin.,primary,no,0.0,yes,no,29.0,32.0,999.0,0.0,0
52.0,blue-collar,primary,no,2.0,no,no,70.0,3.0,999.0,0.0,0
46.0,technician,secondary,no,966.0,yes,yes,40.0,2.0,999.0,0.0,0
57.0,blue-collar,primary,yes,195.0,no,yes,185.0,4.0,999.0,0.0,0
42.0,blue-collar,unknown,no,0.0,no,no,64.0,2.0,999.0,0.0,0
57.0,unemployed,secondary,no,0.0,no,no,97.0,1.0,999.0,0.0,0
51.0,housemaid,secondary,no,260.0,no,no,316.0,5.0,999.0,0.0,0
